State Fiscal Year End Date,Operator Name,Total Inspections,Failed Inspections,Operator ID,City,Region,Day,Month,Year
7/5/1905,HENRY_VISCARDI_SCHOOL,6,0,6834,Albertson,10,5,7,1905
7/5/1905,HERITAGE_BAPTIST_CHURCH,2,0,6835,Palmyra,3,5,7,1905
7/5/1905,HERMON-DEKALB_CENTRAL_SCHOOL,32,0,6839,Dekalb Junction,3,5,7,1905
7/5/1905,HERMON_E._SWEZEY_CO._INC.,55,0,6840,Bellport,10,5,7,1905
7/5/1905,"HERNANDEZ_AMBULETTE,_CORP.",2,0,6841,Brooklyn,11,5,7,1905
7/5/1905,HEWLETT_WOODMERE_UFSD,2,0,6844,Woodmere,10,5,7,1905
7/5/1905,HICKORY_HILL_DAY_SCHOOL,16,0,6845,Plainview,10,5,7,1905
7/5/1905,HIGH_END_TRAVELS_INC,2,0,6847,Bronx,11,5,7,1905
7/5/1905,HIRSCH_YESHIVAH,2,0,6853,Spring Valley,8,5,7,1905
7/5/1905,HOFSTRA_UNIVERSITY,14,0,6858,Hempstead,10,5,7,1905
7/5/1905,HOLLAND_CENTRAL_SCHOOL,63,0,6859,Holland,5,5,7,1905
7/5/1905,HOLY_ANGELS_ACADEMY,2,0,6862,Buffalo,5,5,7,1905
7/5/1905,HOLY_TRINITY_H.S.,12,0,6864,Hicksville,11,5,7,1905
7/5/1905,HOOSICK_FALLS_CENTRAL_SCHOOL,44,0,6869,Hoosick Falls,1,5,7,1905
7/5/1905,HOPE_AMBULETTE,36,0,6871,Bronx,11,5,7,1905
7/5/1905,"HORIZON_TRANSPORTATION_SERVICE,_INC",9,0,6873,Brooklyn,11,5,7,1905
7/5/1905,HOUGHTON_ACADEMY,4,0,6877,Houghton,4,5,7,1905
7/5/1905,HOUSE_OF_THE_GOOD_SHEPHERD,9,0,6878,Utica,2,5,7,1905
7/5/1905,HUDSON_VALLEY_LIMOUSINE_SERVICE_LLC,4,0,6888,Highland Falls,10,5,7,1905
7/5/1905,HUNTER_MOTOR_COACH_INC.,22,0,6891,Coxsackie,1,5,7,1905
7/5/1905,HUNTER_TANNERSVILLE_CS,34,0,6892,Tannersville,2,5,7,1905
7/5/1905,HUNTINGTON_COACH_CORP.,92,0,6893,East Northport,10,5,7,1905
7/5/1905,HUNTINGTON_COACH_CORP.,194,0,6894,Huntington Station,10,5,7,1905
7/5/1905,HUNTINGTON_COACH_LLC,413,0,6896,Huntington Station,10,5,7,1905
7/5/1905,HUSH_TOURS_INC.,2,0,6897,New York,11,5,7,1905
7/5/1905,IMMANUEL_GENIUS_INC.,2,0,6906,Flushing,11,5,7,1905
7/5/1905,IMPACT_LIMO_INC.,2,0,6908,Hicksville,10,5,7,1905
7/5/1905,INDIAN_LAKE_CENTRAL_SCHOOL,17,0,6912,Indian Lake,1,5,7,1905
7/5/1905,INDIAN_SPRINGS_CHILDCARE_(BANNERS),4,0,6914,Rochester,4,5,7,1905
7/5/1905,INTER_COUNTY_MOTOR_COACH,12,0,6918,Babylon,10,5,7,1905
7/5/1905,INTERFACE_TOURS_AND_MUSIC_INC,6,0,6919,Astoria,11,5,7,1905
7/5/1905,INTERNATIONAL_BAPTIST_CHURCH,3,0,6920,Brooklyn,11,5,7,1905
7/5/1905,INTERNATIONAL_BUS_SERVICE_INC.,1,0,6921,Hoboken,11,5,7,1905
7/5/1905,I.PERSCH_INC.,2,0,6923,Amsterdam,1,5,7,1905
7/5/1905,IROQUOIS_CENTRAL_SCHOOL,147,0,6925,Elma,5,5,7,1905
7/5/1905,IRY_INC.,4,0,6926,New York,11,5,7,1905
7/5/1905,ISLAND_MED_INC._TRANSPORT_INC,12,0,6928,Bayshore,10,5,7,1905
7/5/1905,ISLAND_PARK_U.F.S.D.,25,0,6929,Island Park,10,5,7,1905
7/5/1905,ISLAND_WIDE_AMBULETTE_SERVICE,12,0,6930,Bayshore,10,5,7,1905
7/5/1905,IT'S_SHOWTIME_LIMOUSINE_INC.,2,0,6932,North Massapequa,11,5,7,1905
7/5/1905,IVY_TOURS,2,0,6934,Flushing,11,5,7,1905
7/5/1905,I_&_Y_TRANSIT_CORP,14,0,6935,Douglaston,11,5,7,1905
7/5/1905,JACKSON_DEVELOPMENTAL_CENTER,2,0,6936,Jackson Heights,11,5,7,1905
7/5/1905,JACKSON_HEIGHTS_SALES_INC,3,0,6937,Deer Park,11,5,7,1905
7/5/1905,JAMERICAN_COACH,1,0,6940,Jamaica,11,5,7,1905
7/5/1905,JANET'S_SCHOOL_SHUTTLE,2,0,6943,Kew Gardens,11,5,7,1905
7/5/1905,JAYBEE_BUS_TRANSPORTATION_INC,4,0,6945,South Ozone Park,11,5,7,1905
7/5/1905,JB_TOURS_INC,2,0,6946,Queens Village,11,5,7,1905
7/5/1905,JCEO,6,0,6949,Plattsburgh,3,5,7,1905
7/5/1905,J.C._TOURS,2,0,6950,Jamaica,11,5,7,1905
7/5/1905,"J_D'S_LIMOUSINE,_INC.",2,0,6951,Oceanside,10,5,7,1905
7/5/1905,JEFFERSON_CENTRAL_SCHOOL,19,0,6953,Jefferson,2,5,7,1905
7/5/1905,JENNIFER_TRANSPORTATION,3,0,6957,Woodside,11,5,7,1905
7/5/1905,JEWISH_COMMUNITY_CTR__HUDSON,2,0,6960,Tarrytown,8,5,7,1905
7/5/1905,JEWISH_FOUNDATION_SCHOOL_OF_S.I.,1,0,6961,Staten Island,10,5,7,1905
7/5/1905,JEWISH_INSTITUTE_OF_QUEENS,1,0,6964,Elmhurst,11,5,7,1905
7/5/1905,JF_KIDS_SPORT,2,0,6965,Briarwood,11,5,7,1905
7/5/1905,J_&_J_LIMOUSINE,5,0,6968,Auburn,3,5,7,1905
7/5/1905,J.L._TOURS,3,0,6971,Queens Village,11,5,7,1905
7/5/1905,J_&_M_AIRPORT_SHUTTLE_SERVICE_INC,2,0,6972,North Woodmere,11,5,7,1905
7/5/1905,JMR/ROCKY_SPORTS_LIMITED,2,0,6973,Bronx,11,5,7,1905
7/5/1905,J_NEW_WORLD_BUS_SERVICE,2,0,6974,Corona,11,5,7,1905
7/5/1905,JOHN_A._COLEMAN_CATHOLIC_H.S.,2,0,6976,Hurley,8,5,7,1905
7/5/1905,JOHNSON_CITY_CENTRAL_SCHOOL,107,0,6979,Johnson City,2,5,7,1905
7/5/1905,JOINT_COUNCIL_FOR_ECON._OPPOR.,4,0,6981,Plattsburgh,1,5,7,1905
7/5/1905,JORA_MGT_CORP,6,0,6983,Bronx,11,5,7,1905
7/5/1905,JORDAN_ELBRIDGE_CEN._SCH.,61,0,6984,Jordan,3,5,7,1905
7/5/1905,JOVIAL_CORP,10,0,6985,Flushing,11,5,7,1905
7/5/1905,J._P._AMBULETTE_CORP.,3,0,6986,East Elmhurst,11,5,7,1905
7/5/1905,JRB_TRANSPORTATION_INC,2,0,6987,Brooklyn,11,5,7,1905
7/5/1905,JR_BUS_COMPANY_INC,2,0,6988,Bronx,11,5,7,1905
7/5/1905,KASSE_BUS_CORP.,6,0,6996,East Elmhurst,11,5,7,1905
7/5/1905,KELLY_TRANSP.,4,0,7002,Ryebrook,8,5,7,1905
7/5/1905,KENDALL_CENTRAL_SCHOOL_DISTRIC,48,0,7004,Kendall,4,5,7,1905
7/5/1905,KENLEYS_TRANSPORTATION_INC,7,0,7005,College Point,11,5,7,1905
7/5/1905,KENNEDY-LAGUARDIA_DOOR-TO-DOOR_INC.,2,0,7007,Queens Village,10,5,7,1905
7/5/1905,KENNETH_BARTON_ENTERPRISES_INC.,1,0,7008,Mount Sinai,10,5,7,1905
7/5/1905,KENSINGTON_BUS_CO,15,0,7009,Lebanon,11,5,7,1905
7/5/1905,KENTON_FAMILY_BRANCH_YMCA,2,0,7010,Kenmore,5,5,7,1905
7/5/1905,KESHEQUA_CENTRAL_SCHOOL_DISTRI,58,0,7011,Nunda,4,5,7,1905
7/5/1905,"KHAL_DIVRE_CHAIM,_INC",4,0,7014,Brooklyn,11,5,7,1905
7/5/1905,KHAL_ICHUD_CHASIDIM,16,0,7015,Brooklyn,11,5,7,1905
7/5/1905,KIDDIE_ACADEMY_OF_LYNBROOK,1,0,7016,Lynbrook,10,5,7,1905
7/5/1905,KIDDIE_ACADEMY_OF_SYOSSET,4,0,7017,Syosset,10,5,7,1905
7/5/1905,KIDS_BY_THE_BUNCH_DBA_TUTOR_TIME,8,0,7019,Glen Cove,10,5,7,1905
7/5/1905,"KIDS_KORNER,_INC.",2,0,7022,Williamsville,5,5,7,1905
7/5/1905,KIDZ_COUNTRY_PREMIER,2,0,7023,Mahopac,8,5,7,1905
7/5/1905,KINDERCARE_LEARNING_CENTER_(DBA),2,0,7026,Rochester,4,5,7,1905
7/5/1905,KINGSBRIDE_HEIGHTS_COMMUNITY_CENTER,1,0,7030,Bronx,11,5,7,1905
7/5/1905,KISMET_VAN_SERVICE_INC.,2,0,7035,Brooklyn,11,5,7,1905
7/5/1905,KIS_PARTY_BUS_CORP.,2,0,7036,Bellmore,10,5,7,1905
7/5/1905,KSW99_CORPORATION,10,0,7042,Niagara Falls,5,5,7,1905
7/5/1905,KUM_GANG_TOUR_INC.,8,0,7043,Flushing,11,5,7,1905
7/5/1905,K._VENTURES,4,0,7044,Penn Yan,4,5,7,1905
7/5/1905,LAFAYETTE_CENTRAL_SCHOOL,67,0,7048,Lafayette,3,5,7,1905
7/5/1905,LAKE_PLACID_CENTRAL_SCHOOL,31,0,7052,Lake Placid,1,5,7,1905
7/5/1905,LAKE_PLACID_MARINA_CORP.,2,0,7053,Lake Placid,1,5,7,1905
7/5/1905,LAKE_SHORE_BEHAVIORAL_HEALTH_INC.,1,0,7055,Buffalo,5,5,7,1905
7/5/1905,LAKEVILLE_AMBULETTE_TRANSP._LLC,23,0,7057,New Hyde Park,10,5,7,1905
7/5/1905,L.A.L._LIMOUSINE_CORP.,11,0,7058,Brooklyn,11,5,7,1905
7/5/1905,"LANCELOT_LIMOUSINE_SERVICES,INC",2,0,7061,Albertson,10,5,7,1905
7/5/1905,LANDON'S_TRANSPORTATION,1,0,7062,Laurelton,11,5,7,1905
7/5/1905,LANSINGBURG_BOYS_AND_GIRLS_CLUB,4,0,7064,Troy,1,5,7,1905
7/5/1905,LA_ROZA_INC.,2,0,7066,Brooklyn,11,5,7,1905
7/5/1905,LASALLE_INSTITUTE,2,0,7067,Troy,1,5,7,1905
7/5/1905,LATINO_AMBULETTE_SERVICE,3,0,7068,W. Hempstead,10,5,7,1905
7/5/1905,LAURENS_CENTRAL_SCHOOL,25,0,7070,Laurens,2,5,7,1905
7/5/1905,LAWRENCE_AMBULETTE,4,0,7071,Canton,3,5,7,1905
7/5/1905,LBJ_TRANSPORTATION_CORP.,2,0,7072,Staten Island,11,5,7,1905
7/5/1905,LDM_TRANSPORTATION_CORP.,2,0,7073,Valley Cottage,8,5,7,1905
7/5/1905,"LEARNING_TREE,_THE",6,0,7074,Middle Village,11,5,7,1905
7/5/1905,LEGACY_LIMOUSINES_BY_M_&_J_LLC,1,0,7076,Baldwin,11,5,7,1905
7/5/1905,LEGAL_LIMOUSINES_INC.,7,0,7078,Massapequa,10,5,7,1905
7/5/1905,LEINAD_SERVICES_INC,1,0,7081,Brooklyn,11,5,7,1905
7/5/1905,LENNY'S_VAN_SERVICE,3,0,7083,Queens Village,11,5,7,1905
7/5/1905,LEONARD_BUS_SALES_INC,1,0,7084,Saratoga Springs,1,5,7,1905
7/5/1905,LEONARDO_TRANSPORTATION_CORP.,4,0,7085,Bronx,11,5,7,1905
7/5/1905,"LEONS_AMBULETTE,_INC.",6,0,7086,Jamaica,11,5,7,1905
7/5/1905,LEROS_POINT_TO_POINT_INC.,37,0,7088,Hawthorne,8,5,7,1905
7/5/1905,LETCHWORTH_CENTRAL_SCHOOL,82,0,7091,Gainesville,4,5,7,1905
7/5/1905,LEV_BAIS_YAAKOV_TRANSPORTATION,3,0,7092,Brooklyn,11,5,7,1905
7/5/1905,L_&_H(NY)_TRANSPORTATION_INC,5,0,7095,Elmhurst,11,5,7,1905
7/5/1905,LIBERTY_CENTRAL_SCHOOL,2,0,7096,Liberty,2,5,7,1905
7/5/1905,LIBERTY_TRANSIT_CORP,4,0,7100,Brooklyn,11,5,7,1905
7/5/1905,L.I._ELITE_LIMOUSINE_INC.,3,0,7101,"Port Jeff. Sta,",10,5,7,1905
7/5/1905,LIFE_CARE_AMBULETTE_INC,2,0,7102,Far Rockaway,11,5,7,1905
7/5/1905,LIL_DANTE_BUS_COMPANY_LLC,1,0,7106,Brooklyn,11,5,7,1905
7/5/1905,L._I._LUTHERAN_MIDDLE_&_HIGH_SCHOOL,9,0,7107,Brookville,10,5,7,1905
7/5/1905,LIL_WORKERS_CHILD_DEVELOPMENT,5,0,7108,Buffalo,5,5,7,1905
7/5/1905,"LINCOLN_CHILD_DAY_CARE,_INC.",1,0,7110,Buffalo,5,5,7,1905
7/5/1905,LINCOLN_HALL,6,0,7111,Lincolndale,8,5,7,1905
7/5/1905,LINCOLN_MEMORIAL_UNITED_METHODIST_C,2,0,7112,Buffalo,5,5,7,1905
7/5/1905,LITTLE_ANGELS_TRANSPORTATION,2,0,7113,E Elmhurst,11,5,7,1905
7/5/1905,LITTLE_ANGELS_TRANS_SERVICE_LLC,2,0,7114,Brooklyn,11,5,7,1905
7/5/1905,LITTLE_DOLPHIN_TRANSPORT_INC,1,0,7115,Woodhaven,11,5,7,1905
7/5/1905,LITTLE_FALLS_CITY_SCHOOL,10,0,7116,Little Falls,1,5,7,1905
7/5/1905,LITTLE_RED_SCHOOL_HOUSE,2,0,7120,Williamsville,5,5,7,1905
7/5/1905,"LITTLE_SCHOLARS_CHILD_CENTER,_INC.",1,0,7122,Deer Park,10,5,7,1905
7/5/1905,"LITTLE_SPONGES_DAYCARE,_LLC",3,0,7123,Westbury,10,5,7,1905
7/5/1905,LIVINGSTON_COUNTY_HEADSTART,6,0,7127,Mt. Morris,4,5,7,1905
7/5/1905,LIVINGSTON-WYOMING_ARC(HILLTOP,155,0,7128,Mt. Morris,4,5,7,1905
7/5/1905,L_&_L_TRANS.,6,0,7130,Brooklyn,11,5,7,1905
7/5/1905,LMT_TRANSPORTATION_INC,2,0,7132,Holbrook,11,5,7,1905
7/5/1905,LONG_LAKE_CENTRAL_SCHOOL,12,0,7142,Long Lake,3,5,7,1905
7/5/1905,LORANT'S_TOUR_CORP.,2,0,7143,Yonkers,8,5,7,1905
7/5/1905,LORD_OF_LIFE_LUTHERAN_CHURCH,4,0,7144,Depew,5,5,7,1905
7/5/1905,LOWVILLE_CENTRAL_SCHOOL,49,0,7151,Lowville,3,5,7,1905
7/5/1905,L_Q_GARDEN_CITY_LLC,2,0,7152,Garden City,10,5,7,1905
7/5/1905,"LSLAT,INC.DBA_OLYMPIC_TRANSPORTATIO",17,0,7155,Brooklyn,11,5,7,1905
7/5/1905,LTTTLE_ANGELS_SCHOOL_BUS_SERVICE,4,0,7157,East Elmshurst,11,5,7,1905
7/5/1905,LUCY_TRANSPORTATION,4,0,7158,Jackson Heights,11,5,7,1905
7/5/1905,L_&_W_EXPRESS_VAN_SERVICE_CORP,4,0,7162,Flushing,11,5,7,1905
7/5/1905,LYNDONVILLE_CENTRAL_SCHOOL,30,0,7165,Lyndonville,4,5,7,1905
7/5/1905,LYONS_CENTRAL_SCHOOL,52,0,7166,Lyons,3,5,7,1905
7/5/1905,MAC_TRASPORTATION_AND_TOURS_LLC,13,0,7168,Williamsville,5,5,7,1905
7/5/1905,MADISON_CO._COOP_EXTENSION,12,0,7170,Morrisville,3,5,7,1905
7/5/1905,MAGIC_WORLD_TRANSPORTATION_CORP,1,0,7175,Elmont,11,5,7,1905
7/5/1905,MAJESTIC_TRANSPORTATION_INC,1,0,7179,Brooklyn,11,5,7,1905
7/5/1905,MALVERNE_UFSD,8,0,7182,Malverne,10,5,7,1905
7/5/1905,MAMARONECK_CHILD_DEVELOPMENT,2,0,7183,Mamaroneck,8,5,7,1905
7/5/1905,MANAGE_TRANSIT_CORP,1,0,7185,Brooklyn,11,5,7,1905
7/5/1905,MANHATTAN_AIRPORTER_INC,2,0,7188,Staten Island,11,5,7,1905
7/5/1905,MANHATTEN_COUNTRY_SCHOOL,2,0,7190,Roxbury,2,5,7,1905
7/5/1905,MAPLEBROOK_SCHOOL,4,0,7192,Amenia,8,5,7,1905
7/5/1905,MAPLEWOOD_NURSERY_SCHOOL,19,0,7193,Wantagh,10,5,7,1905
7/5/1905,MARIA_REGINA_HIGH_SCHOOL,2,0,7199,Hartsdale,8,5,7,1905
7/5/1905,MARICARE_TRANSPORT,1,0,7200,Syracuse,3,5,7,1905
7/5/1905,MARION_CENTRAL_SCHOOL_DISTRICT,49,0,7201,Marion,3,5,7,1905
7/5/1905,MARIO'S_TRANSPORTATION,35,0,7202,Brooklyn,11,5,7,1905
7/5/1905,MARTIN_DEPORRES_SCHOOL_INC.,5,0,7204,Springfield Gardens,11,5,7,1905
7/5/1905,MARTINEZ_BUS_SERVICE,2,0,7205,Corona,11,5,7,1905
7/5/1905,MARY_CARIOLA_CHILDREN'S_CENTER,10,0,7206,Rochester,4,5,7,1905
7/5/1905,"MASSENA_TRANSPORT,_LLC",2,0,7209,Massena,3,5,7,1905
7/5/1905,"MATRIX_POSH,_LLC",2,0,7211,Smithtown,10,5,7,1905
7/5/1905,M.A.T.S.S._KID'S_GYM,2,0,7212,Syosset,10,5,7,1905
7/5/1905,MATTHEWS_(23443)_LOANER_BUSES,1,0,7213,Dansville,4,5,7,1905
7/5/1905,MATTHEWS_BUSES_INC_(DANSVILLE),1,0,7215,Dansville,4,5,7,1905
7/5/1905,MATTHEWS_BUSES_INC_(MAYBROOK),3,0,7216,Maybrook,8,5,7,1905
7/5/1905,MAYFLOWER_COACH_INC.,3,0,7219,Brooklyn,11,5,7,1905
7/5/1905,MAYOOR_TRANSPORTATION_INC.,31,0,7220,Hawthorne,8,5,7,1905
7/5/1905,MCQUAID_JESUIT_HIGH_SCHOOL,4,0,7226,Rochester,4,5,7,1905
7/5/1905,MED_FLEET,3,0,7229,Brooklyn,11,5,7,1905
7/5/1905,MEDICAL_EXPRESS_INC.,5,0,7231,Bronx,11,5,7,1905
7/5/1905,MEDICAL_TRANSPORT_SERVICE_INC,8,0,7233,Wellsville,4,5,7,1905
7/5/1905,MEDI_TRANS,62,0,7235,Brooklyn,11,5,7,1905
7/5/1905,MEDSTAR_AMBULETTE_INC,23,0,7236,Brooklyn,11,5,7,1905
7/5/1905,MEGA_EXPRESS_INC,6,0,7237,Brooklyn,11,5,7,1905
7/5/1905,MEGA_LINE_INC,29,0,7238,Rego Park,11,5,7,1905
7/5/1905,MEKEEL_CHRISTIAN_ACADEMY,3,0,7239,Scotia,1,5,7,1905
7/5/1905,MERCY_CARE_TRANSPORTATION_INC.,44,0,7241,Staten Island,11,5,7,1905
7/5/1905,MERIT_TRANSPORTATION_INC.,12,0,7242,Ridgewood,11,5,7,1905
7/5/1905,MEROKEE_DAY_SCHOOL,7,0,7243,Merrick,10,5,7,1905
7/5/1905,MERY'S_TRANSPORTATION,2,0,7246,Elmhurst,11,5,7,1905
7/5/1905,METROPOLITAN_LIMOUSINES_&_FH,5,0,7249,Rochester,4,5,7,1905
7/5/1905,MICKEY_TRANSPORTATION_INC.,6,0,7254,Brooklyn,11,5,7,1905
7/5/1905,MIDDLEBURGH_CENTRAL_SCHOOL,68,0,7256,Middleburgh,2,5,7,1905
7/5/1905,MIDDLETOWN_DAY_NURSERY_ASSOC._INC.,1,0,7258,Middletown,8,5,7,1905
7/5/1905,MID-HUDSON_LIMOSINE_SERVICE_INC.,1,0,7260,Poughkeepsie,8,5,7,1905
7/5/1905,MIDWOOD_AMBULETTE_SER._INC.,2,0,7264,Brooklyn,11,5,7,1905
7/5/1905,MILFORD_CENTRAL_SCHOOL,21,0,7269,Milford,2,5,7,1905
7/5/1905,MILLBROOK_SCHOOL,15,0,7270,Millbrook,8,5,7,1905
7/5/1905,MING_AN_INC.,16,0,7273,New York,11,5,7,1905
7/5/1905,MIRACLE_EXPRESS_TRANSPORTATION,1,0,7275,Jamaica,11,5,7,1905
7/5/1905,M.J._CARR_SERVICE,2,0,7278,Valley Cottage,11,5,7,1905
7/5/1905,MJT_BUS_COMPANY_INC,1,0,7279,Brooklyn,11,5,7,1905
7/5/1905,M_J_TRANS_CORP,33,0,7280,Brooklyn,11,5,7,1905
7/5/1905,M._M._SCHOOL_BUS_SERVICE,2,0,7283,Woodside,11,5,7,1905
7/5/1905,MOBILITY_PLUS,2,0,7286,Summit,2,5,7,1905
7/5/1905,MOHAWK_VALLEY_COMMUNITY_ACTION,2,0,7289,Utica,2,5,7,1905
7/5/1905,MONROE-2-ORLEANS_BOCES,16,0,7291,Spencerport,4,5,7,1905
7/5/1905,MONROE_TRANSPORTATION_SERVICES,10,0,7295,Rochester,4,5,7,1905
7/5/1905,MONSIGNOR_SCANLAN_HIGH_SCHOOL,4,0,7299,Bronx,11,5,7,1905
7/5/1905,MORIAH_CENTRAL_SCHOOL,38,0,7309,Port Henry,1,5,7,1905
7/5/1905,MORRISTOWN_CENTRAL_SCHOOL,24,0,7312,Morristown,3,5,7,1905
7/5/1905,MORRISVILLE_AUX_OF_AG_&_TECH,9,0,7313,Morrisville,2,5,7,1905
7/5/1905,MOSDUS_CHASDEI_SQUARE,6,0,7317,Brooklyn,11,5,7,1905
7/5/1905,MOUNT_ST._MARY_ACADEMY,3,0,7321,Kenmore,5,5,7,1905
7/5/1905,MOUNT_ST._MARY_DAYCARE_CENTER,4,0,7322,Kenmore,5,5,7,1905
7/5/1905,MOZART_TRANSPORTATION_CORP.,5,0,7324,Brooklyn,11,5,7,1905
7/5/1905,MR._SOLOMON'S_TRANSPORTATION_CORP.,1,0,7327,Jamaica,11,5,7,1905
7/5/1905,"MSO_AMBULETTE_SERVICE,_LLC",1,0,7329,Schenectady,1,5,7,1905
7/5/1905,MT._TREMPER_OUTDOOR_MINISTRIES_INC.,1,0,7332,Patterson,8,5,7,1905
7/5/1905,MY_KIDS_CHILD_CARE_CENTER,3,0,7339,Buffalo,5,5,7,1905
7/5/1905,MY_PRECIOUS_ANGELS_CHILDCARE,3,0,7340,Buffalo,5,5,7,1905
7/5/1905,MYRIAMS_TRANS.,5,0,7341,Elmhurst,11,5,7,1905
7/5/1905,M_&_Y_TOUR_INC,1,0,7342,Brooklyn,11,5,7,1905
7/5/1905,MYTRANS_CORP,8,0,7343,Brooklyn,8,5,7,1905
7/5/1905,NANUET_UNION_FREE_SCHOOL_DISTR,10,0,7345,Nanuet,8,5,7,1905
7/5/1905,NARDIN_ACADEMY,2,0,7347,Buffalo,5,5,7,1905
7/5/1905,NATIVITY_MIGUEL_MIDDLE_SCHOOL,1,0,7350,Buffalo,5,5,7,1905
7/5/1905,NATIVITY_MISSION_CENTER,1,0,7351,New York,11,5,7,1905
7/5/1905,NAZARETH_REGIONAL_H.S.,3,0,7352,Brooklyn,11,5,7,1905
7/5/1905,NBY_TRANSPORTATION_INC,8,0,7354,Brooklyn,11,5,7,1905
7/5/1905,NEVILLE_I._JAMES,2,0,7355,Jamaica,11,5,7,1905
7/5/1905,NEWARK_CENTRAL_SCHOOL,101,0,7356,Newark,3,5,7,1905
7/5/1905,NEWCOMB_CENTRAL_SCHOOL,13,0,7359,Newcomb,1,5,7,1905
7/5/1905,NEWFANE_ABCD,10,0,7361,Newfane,5,5,7,1905
7/5/1905,NEW_GENERATION_BUS_CO.,1,0,7364,Arverne,11,5,7,1905
7/5/1905,NEW_HARTFORD_CENTRAL_SCHOOL,95,0,7365,New Hartford,2,5,7,1905
7/5/1905,NEW_HYDE_PARK_U.F.S.D.,7,0,7368,New Hyde Park,10,5,7,1905
7/5/1905,NEW_SUFFOLK_SCHOOL_DISTRICT,2,0,7374,New Suffolk,10,5,7,1905
7/5/1905,NEW_TOURS_COACH_INC,1,0,7375,Brooklyn,11,5,7,1905
7/5/1905,NEW_YORK_BUS_SALES_LLC,2,0,7377,Ravena,1,5,7,1905
7/5/1905,"NEW_YORK_BUS_SALES,_LLC",17,0,7378,Chittenango,3,5,7,1905
7/5/1905,NEW_YORK_LIMO_BUS,9,0,7382,West Islip,10,5,7,1905
7/5/1905,NEW_YORK_MILITARY_ACADEMY,11,0,7383,Cornwall On Hudson,8,5,7,1905
7/5/1905,NEW_YORK_SCH._FOR_THE_DEAF,7,0,7387,White Plains,8,5,7,1905
7/5/1905,NEW_YORK_SPRINTER_TOURS,3,0,7388,New York,11,5,7,1905
7/5/1905,NEW_YORK_STYLE_LIMO_INC.,4,0,7390,Holbrook,10,5,7,1905
7/5/1905,NEW_YORK_TROLLEY_CO_LLC,5,0,7391,New York,11,5,7,1905
7/5/1905,NIAGARA_CATHOLIC_JR/SR_HIGH_SC,2,0,7393,Niagara Falls,5,5,7,1905
7/5/1905,NIAGARA_EXPRESS,3,0,7394,Niagara Falls,5,5,7,1905
7/5/1905,NIAGARA_MAJESTIC_TOURS_INC,39,0,7396,Niagara Falls,5,5,7,1905
7/5/1905,NIAGARA_SCENIC_TOURS_INC.,28,0,7397,Hamburg,5,5,7,1905
7/5/1905,"NNY_TRANSPORT,_INC._DBA_ELITE_MEDIC",2,0,7402,Watertown,3,5,7,1905
7/5/1905,NORTH_COLONIE_CENTRAL_SCHOOL,152,0,7406,Latham,1,5,7,1905
7/5/1905,NORTH_COUNTRY_ACADEMY_LLC,2,0,7407,Fort Edward,1,5,7,1905
7/5/1905,NORTH_EAST_WEST_SPECIAL_REC.,8,0,7415,Hawthorne,8,5,7,1905
7/5/1905,NORTHERN_CATSKILL_OCC_CTR.,4,0,7417,Grand Gorge,2,5,7,1905
7/5/1905,NORTHERN_WESTCHESTER_BOYS&GIRLS_CUB,4,0,7419,Mt. Kisco,8,5,7,1905
7/5/1905,NORTH_FORK_TROLLEY_COMPANY_INC,3,0,7420,Aquebogue,10,5,7,1905
7/5/1905,NORTH_MERRICK_UFSD,4,0,7422,North Merrick,10,5,7,1905
7/5/1905,NORTHPORT/EAST_NORTHPORT_UFSD,38,0,7423,Northport,10,5,7,1905
7/5/1905,NORTHSHORE_CSD,85,0,7427,Glenwood Landing,10,5,7,1905
7/5/1905,NORTH_SHORE_DAY_SCHOOL,27,0,7428,Glen Cove,10,5,7,1905
7/5/1905,NORTH_SHORE_TRANSPORTATION,3,0,7429,Manhasset,10,5,7,1905
7/5/1905,NORTH_STAR_MOTOR_COACH_INC,6,0,7430,Staten Island,11,5,7,1905
7/5/1905,NOTRE_DAME_BISHOP_GIBBONS_SCHOOL,1,0,7441,Schenectady,1,5,7,1905
7/5/1905,N.Q.T._BUS_INC.,13,0,7443,Brooklyn,11,5,7,1905
7/5/1905,NY_BUS_CHARTER_INC,5,0,7445,Brooklyn,11,5,7,1905
7/5/1905,NYC_LUXURY_SERVICE_INC.,2,0,7446,Melville,11,5,7,1905
7/5/1905,NYC_METRO_CARE,22,0,7447,Brooklyn,11,5,7,1905
7/5/1905,NYS_AGRI_BUSINESS_CHILD_DEV.,4,0,7449,Kingston,8,5,7,1905
7/5/1905,NYS_AGRI-CHILD_CARE_PROGRAM,2,0,7450,Batavia,4,5,7,1905
7/5/1905,NYS_AGRI-CHILD_CARE_PROGRAM,2,0,7451,Holley,4,5,7,1905
7/5/1905,NY_SKY_EXPRESS_INC,1,0,7453,Brooklyn,11,5,7,1905
7/5/1905,NYS_SCHOOL_FOR_THE_BLIND,8,0,7454,Batavia,4,5,7,1905
7/5/1905,NY_STYLE_LIMO_SUV_INC,2,0,7457,Pelham,10,5,7,1905
7/5/1905,OCC_TRANSPORT_INC,30,0,7462,Binghamton,2,5,7,1905
7/5/1905,ODESSA_MONTOUR_CENTRAL_SCHOOL,34,0,7466,Odessa,4,5,7,1905
